id,name_en,name_ar,description_en,description_ar,category_en,category_ar
8330,Rose Fragrance Oil (Premium),Rose Fragrance Oil (Premium),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9486,Rose Geranium (South Africa) **,Rose Geranium (South Africa) **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
8080,Rose Givco 217 (Revised),Rose Givco 217 (Revised),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
8084,"Rose Oil, Bulgarian P&N 10%**","Rose Oil, Bulgarian P&N 10%**",Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
8025,"Rose Oil, Bulgarian P&N**","Rose Oil, Bulgarian P&N**",Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6217,Rose Oxide (racemic),Rose Oxide (racemic),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
8316,Rosemary (Tunisia) **,Rosemary (Tunisia) **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9183,Rosessence (Firmenich),Rosessence (Firmenich),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6583,Rosewood (Bois de Rose),Rosewood (Bois de Rose),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6218,Rosyrane Super (Givaudan),Rosyrane Super (Givaudan),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9330,Rum Ether (Natural) **,Rum Ether (Natural) **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
8517,Russian Leather**,Russian Leather**,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9701,Saffron Oleoresin 5% MPG,Saffron Oleoresin 5% MPG,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6672,Safraleine® (Givaudan),Safraleine® (Givaudan),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9283,Safranal **,Safranal **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6585,Sage (Multi-Origin) **,Sage (Multi-Origin) **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
8422,Sakura Salicylate™ (Takasago),Sakura Salicylate™ (Takasago),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
8896,Salt (Clean) - Key Accord,Salt (Clean) - Key Accord,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
8895,Salt (Dry) - Key Accord,Salt (Dry) - Key Accord,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
5967,Sampaquita Givco 138/10,Sampaquita Givco 138/10,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6219,Sandalore® (Givaudan) **,Sandalore® (Givaudan) **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
5969,Sandalwood - Key Accord**,Sandalwood - Key Accord**,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
7341,Sandalwood - Mysore,Sandalwood - Mysore,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9473,Sandalwood (Australia),Sandalwood (Australia),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
8306,Sandalwood (New Caledonia),Sandalwood (New Caledonia),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
8319,Sandalwood Fragrance Oil (Premium),Sandalwood Fragrance Oil (Premium),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6385,Sandalwood Fragrance Oil **,Sandalwood Fragrance Oil **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
5968,Sandalwood Givco 203/20,Sandalwood Givco 203/20,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
8532,Sandela® 85 IPM (Givaudan),Sandela® 85 IPM (Givaudan),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9410,Sanjinol (IFF) **,Sanjinol (IFF) **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9403,Santaliff™ (IFF) **,Santaliff™ (IFF) **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9361,Santalol (Natural),Santalol (Natural),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9185,Sarriette Base (Firmenich),Sarriette Base (Firmenich),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9231,Sauvignone 100 (Takasago),Sauvignone 100 (Takasago),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6221,Scentenal® (Firmenich),Scentenal® (Firmenich),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9915,Scentolide (Synarome) **,Scentolide (Synarome) **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6589,Scotch Pine **,Scotch Pine **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6386,Sea Breeze Fragrance Oil**,Sea Breeze Fragrance Oil**,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
8554,Seaweed - Key Accord**,Seaweed - Key Accord**,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
8408,Seaweed Absolute (50%)**,خلاصة Seaweed  (50%)** مطلقة,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9168,Shangralide Oliffac 0712 (IFF) **,Shangralide Oliffac 0712 (IFF) **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9609,Sheer Amber,Sheer Amber,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9346,Siam Wood Oil **,Siam Wood Oil **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
8534,Silvanone® Supra (Givaudan),Silvanone® Supra (Givaudan),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6590,Silver Fir Needle Austria **,Silver Fir Needle Austria **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6222,Silvial® (Givaudan),Silvial® (Givaudan),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
10020,Skatole Crystals 1% BB **,Skatole Crystals 1% BB **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
8897,Smoke - Key Accord**,Smoke - Key Accord**,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9784,Snappy Greens Essence,Snappy Greens Essence,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9602,Soft Floral **,Soft Floral **,Fragrance ingredient.,Fragrance ingredient.,Floral,زهري
9599,Soft Spearmint,Soft Spearmint,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9292,Sotolone (Caramel Furanone),Sotolone (Caramel Furanone),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
7163,Spice - Key Accord (Fragrance) **,Spice - Key Accord (Fragrance) **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6223,Spirogalbanone® Pure (Givaudan),Spirogalbanone® Pure (Givaudan),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9266,Splendione® (Firmenich),Splendione® (Firmenich),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
10000,Sporty Green Essence**,Sporty Green Essence**,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9813,Spring Bamboo Essence,Spring Bamboo Essence,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
8350,Spruce (Black) - EO (Canada) P&N**,Spruce (Black) - EO (Canada) P&N**,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9419,Starfleur™ 40 (IFF) **,Starfleur™ 40 (IFF) **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6224,Stemone® (Givaudan),Stemone® (Givaudan),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9227,Strawberry Essence (Natural)- Fragrance **,Strawberry Essence (Natural)- Fragrance **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6273,Strawberry Fragrance Oil **,Strawberry Fragrance Oil **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6225,Styrallyl acetate,Styrallyl acetate,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
7995,Styrax (Liquidambar styraciflua) 50% Alc **,Styrax (Liquidambar styraciflua) 50% Alc **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
5970,Styrax Essence Oliffac 0712 (IFF),Styrax Essence Oliffac 0712 (IFF),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6226,Suederal LT ® (IFF),Suederal LT ® (IFF),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6274,Sugar Fragrance Oil **,Sugar Fragrance Oil **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
8536,Sultanene® (Symrise),Sultanene® (Symrise),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
8957,Sweet Pea Essence**,Sweet Pea Essence**,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6275,Sweet Pea Fragrance Oil **,Sweet Pea Fragrance Oil **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
8152,Sylvamber™,Sylvamber™,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
8937,Symroxane™ (Symrise),Symroxane™ (Symrise),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
10060,Syringa Aldehyde,Syringa Aldehyde,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
7553,Syringol 20,Syringol 20,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
7649,Syringol Crystals,Syringol Crystals,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9285,Syvertal (IFF),Syvertal (IFF),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
7360,Tabanon,Tabanon,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9340,Tagete EO - Africa (Multi-Origin) **,Tagete EO - Africa (Multi-Origin) **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6276,Tangerine Fragrance Oil **,Tangerine Fragrance Oil **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
7441,Tarragon (Hungary) **,Tarragon (Hungary) **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
8317,Tea Tree (Australia) **,Tea Tree (Australia) **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
5971,Teak (Firmenich),Teak (Firmenich),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
8548,Terpinene gamma (Natural)**,Terpinene gamma (Natural)**,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
8489,Terpineol Alpha (Natural),Terpineol Alpha (Natural),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6229,Terpineol alpha acetate,Terpineol alpha acetate,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
8487,Terpinolene (Natural) **,Terpinolene (Natural) **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6015,Terrasol FCC (Bedoukian),Terrasol FCC (Bedoukian),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6230,Tetrahydro linalool,Tetrahydro linalool,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6821,Tetramethyl Pyrazine - 10% in PG,Tetramethyl Pyrazine - 10% in PG,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9278,Thyme (Red) - Spain **,Thyme (Red) - Spain **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9279,Thyme (White) P&N - France,Thyme (White) P&N - France,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
8977,Thymol (Crystals)**,Thymol (Crystals)**,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
8053,Timbersilk (IFF) **,Timbersilk (IFF) **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
8519,Timbrox Base,Timbrox Base,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9354,Timur Pepper Oil **,Timur Pepper Oil **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
8088,Tobacarol (IFF),Tobacarol (IFF),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
5972,Tobacco - Key Accord (Fragrance) **,Tobacco - Key Accord (Fragrance) **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6609,Tobacco Absolute 5% in TEC Natural (Fragrance),خلاصة Tobacco  5% in TEC Natural (Fragrance) مطلقة,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
5973,Tolu Balsam Essence (DEP),Tolu Balsam Essence (DEP),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
8142,Tomato (Natural) - Fragrance,Tomato (Natural) - Fragrance,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
5974,Tomato Leaf - Key Accord (Fragrance)**,Tomato Leaf - Key Accord (Fragrance)**,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
8900,Tonka Bean - Key Accord,Tonka Bean - Key Accord,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
8315,Tonka Bean (Absolute),خلاصة Tonka Bean () مطلقة,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
8435,Tonka Bean (Absolute) - 50% Alc**,خلاصة Tonka Bean () - 50% Alc** مطلقة,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
7655,Tonquitone (Musk) Essence (IFF) **,Tonquitone (Musk) Essence (IFF) **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6232,Toscanol® (Givaudan),Toscanol® (Givaudan),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9431,trans-3-Hexenyl Acetate **,trans-3-Hexenyl Acetate **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9490,Traseolide (Quest),Traseolide (Quest),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
8149,Treemoss,Treemoss,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
8448,Treemoss TEC Fireco® (Firmenich),Treemoss TEC Fireco® (Firmenich),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
8068,Triethyl Citrate (Natural),Triethyl Citrate (Natural),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9388,Trifernal (Firmenich),Trifernal (Firmenich),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6235,Trimethyl Pyrazine - 10% in PG,Trimethyl Pyrazine - 10% in PG,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9519,Trimethyl Pyrazine (10% in BB),Trimethyl Pyrazine (10% in BB),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9056,Trisamber® (IFF),Trisamber® (IFF),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
5975,Tropifruit Givco 205 **,Tropifruit Givco 205 **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9565,Tubereuse 184108 (Firmenich),Tubereuse 184108 (Firmenich),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9309,Tuberose Absolute,خلاصة مسك الروم مطلقة,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9320,Tuberose Artessence (Biolandes),Tuberose Artessence (Biolandes),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
8334,Tuberose Fragrance Oil (Premium)**,Tuberose Fragrance Oil (Premium)**,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6279,Tuberose Fragrance Oil**,Tuberose Fragrance Oil**,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
8009,Tulip - Key Accord **,Tulip - Key Accord **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
5976,Ultrazur® (Givaudan),Ultrazur® (Givaudan),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6236,Undecavertol (Givaudan),Undecavertol (Givaudan),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
8492,Valencene (Natural),Valencene (Natural),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9680,Valeric Acid **,Valeric Acid **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
8150,Valspice (4 Methyl Guaiacol) (Natural),Valspice (4 Methyl Guaiacol) (Natural),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9610,Vanilla (Fragrance),Vanilla (Fragrance),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9271,Vanilla Absolute (50% BB),خلاصة Vanilla  (50% BB) مطلقة,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
5977,Vanilla Bean - Key Accord (Fragrance),Vanilla Bean - Key Accord (Fragrance),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6280,Vanilla Spice Fragrance Oil**,Vanilla Spice Fragrance Oil**,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6281,Vanilla Sugar Fragrance Oil**,Vanilla Sugar Fragrance Oil**,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6237,Vanillin Crystals,Vanillin Crystals,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
7665,Vanillin Crystals (Natural),Vanillin Crystals (Natural),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
7993,Vanillin Crystals (Natural) 10% Alc**,Vanillin Crystals (Natural) 10% Alc**,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9793,Veloutone (Firmenich),Veloutone (Firmenich),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
8447,Velvetone 470 (Bedoukian) **,Velvetone 470 (Bedoukian) **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6238,Velvione® (Givaudan),Velvione® (Givaudan),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6243,Veramoss (IFF),Veramoss (IFF),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
8020,Verbena Oil P&N**,Verbena Oil P&N**,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
8533,Vernaldehyde® (Givaudan),Vernaldehyde® (Givaudan),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6210,Vertenex (PT Butyl Cyclohexyl Acetate),Vertenex (PT Butyl Cyclohexyl Acetate),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6242,Vertofix a.k.a Vertofix Coeur a.k.a Methyl Cedryl Ketone **,Vertofix a.k.a Vertofix Coeur a.k.a Methyl Cedryl Ketone **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9421,Vetikolacetat® (Symrise),Vetikolacetat® (Symrise),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9392,Vetikone (Symrise),Vetikone (Symrise),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6611,Vetiver - Indonesia,Vetiver - Indonesia,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9203,Vetiver (Haiti),Vetiver (Haiti),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9347,Vetiver Absolute,خلاصة نجيل الهند مطلقة,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
8331,Vetiver Fragrance Oil (Premium),Vetiver Fragrance Oil (Premium),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6282,Vetiver Fragrance Oil **,Vetiver Fragrance Oil **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
10248,Vetiver MD Oil (Biolandes) **,Vetiver MD Oil (Biolandes) **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
8047,Vetiveryl Acetate (ex Java),Vetiveryl Acetate (ex Java),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6245,Vetiveryl Acetate **,Vetiveryl Acetate **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
8555,Violet - Key Accord,Violet - Key Accord,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6283,Violet Fragrance Oil **,Violet Fragrance Oil **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9304,Violet Leaf (Absolute),خلاصة Violet Leaf () مطلقة,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
8827,Violettyne MIP (Firmenich),Violettyne MIP (Firmenich),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6246,Violiff (IFF),Violiff (IFF),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9017,Vitamin E (dl-alpha tocopheryl acetate),Vitamin E (dl-alpha tocopheryl acetate),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
8749,Warm Cotton (Fragrance),Warm Cotton (Fragrance),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9605,Warm Spice A,Warm Spice A,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9606,Warm Spice B **,Warm Spice B **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6284,Water Lily Fragrance Oil **,Water Lily Fragrance Oil **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6285,Watermelon Fragrance Oil**,Watermelon Fragrance Oil**,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9429,Whiskey Bourbon Fragrance Oil,Whiskey Bourbon Fragrance Oil,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9291,Whiskey Lactone,Whiskey Lactone,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6292,White Amber Fragrance Oil**,White Amber Fragrance Oil**,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6287,White Ginger Fragrance Oil **,White Ginger Fragrance Oil **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
5941,White Grapefruit (Citrus) - Key Accord (Fragrance) **,White Grapefruit (Citrus) - Key Accord (Fragrance) **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
5978,White Musk - Key Accord **,White Musk - Key Accord **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
7280,White Musk Fragrance Oil**,White Musk Fragrance Oil**,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
7666,White Tea Fragrance Oil **,White Tea Fragrance Oil **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6290,Wisteria Fragrance Oil,Wisteria Fragrance Oil,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6620,Wormwood (USA),Wormwood (USA),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9440,Yara Yara (Crystals),Yara Yara (Crystals),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
5979,Ylang - Key Accord,Ylang - Key Accord,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9467,Ylang Oliffac 0612 (IFF) **,Ylang Oliffac 0612 (IFF) **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
8255,Ylang Ylang - Complete (Nosy Be),Ylang Ylang - Complete (Nosy Be),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9282,Ylang Ylang (1st Fraction) Comoros,Ylang Ylang (1st Fraction) Comoros,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9281,Ylang Ylang (Extra) - Comoros,Ylang Ylang (Extra) - Comoros,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6291,Ylang Ylang Fragrance Oil,Ylang Ylang Fragrance Oil,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9386,Ysamber K (Symrise),Ysamber K (Symrise),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9485,Yuzu Oil - Cold Pressed (Spain) **,Yuzu Oil - Cold Pressed (Spain) **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
8978,Yuzuzest TEC (Givaudan)**,Yuzuzest TEC (Givaudan)**,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9460,Z11 10 MIP (Firmenich),Z11 10 MIP (Firmenich),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9402,Zenolide (IFF) **,Zenolide (IFF) **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9499,Zingerone Crystals,Zingerone Crystals,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
